Order_ID,Order_Date,Region,State,City,Salesperson,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Customer_Segment,Payment_Mode
ORD-0458,2026-04-15,East,Odisha,Cuttack,Diya,Furniture,Storage,Storage Unit,2,11500,0.2,18400.0,14462.5,3937.5,Corporate,Cash
ORD-0352,2026-04-16,North,Haryana,Gurugram,Meera,Furniture,Storage,Bookshelf,4,8500,0.1,30600.0,22346.59,8253.41,Consumer,Credit Card
ORD-0034,2026-04-20,West,Goa,Panaji,Ananya,Furniture,Chairs,Visitor Chair,2,3200,0.0,6400.0,4792.77,1607.23,Corporate,Credit Card
ORD-0462,2026-04-22,West,Gujarat,Vadodara,Ishita,Office Supplies,Stationery,Stapler,4,280,0.0,1120.0,881.88,238.12,Consumer,Cash
ORD-0005,2026-04-22,South,Telangana,Nizamabad,Arjun,Home Appliances,Cleaning,Steam Mop,6,5200,0.1,28080.0,20786.96,7293.04,Small Business,Credit Card
ORD-0546,2026-04-23,West,Goa,Margao,Aarav,Office Supplies,Stationery,Stapler,1,280,0.05,266.0,220.98,45.02,Consumer,Debit Card
ORD-0505,2026-04-23,West,Goa,Margao,Ananya,Furniture,Storage,Bookshelf,7,8500,0.05,56525.0,46720.9,9804.1,Consumer,Debit Card
ORD-0412,2026-04-23,South,Kerala,Kochi,Diya,Office Supplies,Paper,Photo Paper,6,900,0.0,5400.0,4004.21,1395.79,Small Business,Credit Card
ORD-0320,2026-04-25,West,Rajasthan,Jaipur,Diya,Furniture,Chairs,Executive Chair,2,12500,0.15,21250.0,16689.42,4560.58,Corporate,UPI
ORD-0594,2026-04-25,East,Odisha,Cuttack,Arjun,Furniture,Chairs,Executive Chair,2,12500,0.1,22500.0,16463.37,6036.63,Consumer,Credit Card
ORD-0283,2026-04-25,North,Haryana,Faridabad,Diya,Office Supplies,Stationery,Calculator,7,750,0.1,4725.0,3208.97,1516.03,Consumer,Credit Card
ORD-0159,2026-04-26,North,Punjab,Amritsar,Arjun,Home Appliances,Kitchen,Mixer Grinder,4,4200,0.15,14280.0,11080.19,3199.81,Consumer,Credit Card
ORD-0349,2026-04-26,East,Jharkhand,Ranchi,Aarav,Office Supplies,Writing,Notebook,1,180,0.1,162.0,127.18,34.82,Consumer,UPI
ORD-0425,2026-04-26,South,Telangana,Nizamabad,Ananya,Office Supplies,Stationery,Desk Organizer,7,550,0.05,3657.5,2793.06,864.44,Consumer,UPI
ORD-0217,2026-04-27,South,Tamil Nadu,Madurai,Meera,Furniture,Chairs,Office Chair,1,7500,0.15,6375.0,4891.05,1483.95,Small Business,UPI
ORD-0429,2026-04-28,South,Kerala,Thiruvananthapuram,Meera,Electronics,Laptops,Laptop Air,5,58000,0.1,261000.0,169858.08,91141.92,Corporate,Credit Card
ORD-0244,2026-05-03,South,Telangana,Warangal,Arjun,Home Appliances,Cooling,Room Heater,3,4800,0.05,13680.0,11475.09,2204.91,Consumer,UPI
ORD-0017,2026-05-04,West,Goa,Vasco da Gama,Aarav,Electronics,Laptops,Business Laptop,7,68000,0.05,452200.0,344548.37,107651.63,Consumer,Credit Card
ORD-0098,2026-05-04,East,West Bengal,Durgapur,Rohan,Office Supplies,Writing,Ball Pen Set,2,250,0.1,450.0,300.9,149.1,Corporate,UPI
ORD-0431,2026-05-06,South,Karnataka,Mangaluru,Diya,Electronics,Accessories,Power Bank,3,1800,0.05,5130.0,3584.43,1545.57,Corporate,UPI
ORD-0528,2026-05-08,North,Haryana,Panipat,Ananya,Home Appliances,Kitchen,Electric Kettle,7,1800,0.0,12600.0,8101.44,4498.56,Corporate,Credit Card
ORD-0216,2026-05-09,West,Rajasthan,Udaipur,Diya,Furniture,Tables,Study Table,6,6500,0.05,37050.0,25153.65,11896.35,Corporate,Debit Card
ORD-0469,2026-05-09,North,Punjab,Jalandhar,Kabir,Office Supplies,Paper,Photo Paper,6,900,0.15,4590.0,3051.89,1538.11,Small Business,UPI
ORD-0553,2026-05-10,West,Maharashtra,Pune,Kabir,Office Supplies,Writing,Notebook,3,180,0.1,486.0,325.51,160.49,Corporate,UPI
ORD-0411,2026-05-11,West,Gujarat,Vadodara,Rohan,Office Supplies,Writing,Ball Pen Set,1,250,0.0,250.0,169.44,80.56,Consumer,Net Banking
ORD-0439,2026-05-11,West,Maharashtra,Mumbai,Arjun,Electronics,Mobiles,Smartphone Pro,5,42000,0.05,199500.0,162302.33,37197.67,Consumer,Net Banking
ORD-0101,2026-05-12,South,Telangana,Hyderabad,Ananya,Furniture,Tables,Conference Table,7,28000,0.0,196000.0,135115.32,60884.68,Corporate,UPI
ORD-0568,2026-05-16,East,Odisha,Rourkela,Arjun,Electronics,Accessories,Smart Watch,1,6500,0.1,5850.0,4202.13,1647.87,Consumer,UPI
ORD-0261,2026-05-16,East,Odisha,Rourkela,Aarav,Furniture,Chairs,Executive Chair,5,12500,0.05,59375.0,37041.78,22333.22,Corporate,Credit Card
ORD-0081,2026-05-16,West,Maharashtra,Nagpur,Meera,Electronics,Accessories,Power Bank,6,1800,0.0,10800.0,7880.12,2919.88,Consumer,Net Banking
ORD-0434,2026-05-18,North,Punjab,Jalandhar,Rohan,Electronics,Laptops,Laptop Pro,5,82000,0.05,389500.0,250459.68,139040.32,Consumer,UPI
ORD-0201,2026-05-19,South,Karnataka,Mangaluru,Ananya,Office Supplies,Paper,Photo Paper,2,900,0.0,1800.0,1290.66,509.34,Corporate,UPI
ORD-0435,2026-05-23,East,West Bengal,Kolkata,Ishita,Electronics,Accessories,Smart Watch,1,6500,0.0,6500.0,4062.27,2437.73,Corporate,Net Banking
ORD-0519,2026-05-23,West,Rajasthan,Jaipur,Ishita,Furniture,Tables,Conference Table,6,28000,0.1,151200.0,106675.99,44524.01,Consumer,Credit Card
ORD-0302,2026-05-24,North,Punjab,Amritsar,Ishita,Office Supplies,Stationery,Calculator,3,750,0.15,1912.5,1365.62,546.88,Corporate,UPI
ORD-0168,2026-05-25,West,Rajasthan,Jodhpur,Arjun,Office Supplies,Stationery,Desk Organizer,3,550,0.05,1567.5,1257.23,310.27,Consumer,Credit Card
ORD-0501,2026-05-25,West,Goa,Margao,Arjun,Home Appliances,Cooling,Air Cooler,5,12500,0.15,53125.0,41596.41,11528.59,Corporate,UPI
ORD-0170,2026-05-25,West,Goa,Panaji,Ananya,Electronics,Accessories,Power Bank,5,1800,0.15,7650.0,4908.07,2741.93,Small Business,UPI
ORD-0023,2026-05-27,South,Kerala,Thiruvananthapuram,Aarav,Furniture,Chairs,Office Chair,3,7500,0.1,20250.0,15978.91,4271.09,Small Business,Credit Card
ORD-0215,2026-05-29,East,Bihar,Patna,Aarav,Electronics,Laptops,Laptop Air,4,58000,0.0,232000.0,188614.3,43385.7,Consumer,UPI
ORD-0227,2026-05-29,North,Punjab,Jalandhar,Rohan,Home Appliances,Kitchen,Electric Kettle,4,1800,0.0,7200.0,5474.4,1725.6,Consumer,Credit Card
ORD-0467,2026-05-30,South,Karnataka,Bengaluru,Diya,Electronics,Accessories,Power Bank,7,1800,0.1,11340.0,8154.16,3185.84,Corporate,Net Banking
ORD-0377,2026-05-30,North,Uttar Pradesh,Kanpur,Aarav,Home Appliances,Cooling,Tower Fan,1,7200,0.05,6840.0,5419.51,1420.49,Corporate,Debit Card
ORD-0280,2026-05-30,South,Karnataka,Mysuru,Meera,Electronics,Laptops,Business Laptop,7,68000,0.05,452200.0,310601.42,141598.58,Consumer,Debit Card
ORD-0181,2026-05-30,North,Haryana,Panipat,Arjun,Home Appliances,Kitchen,Air Fryer,3,6500,0.15,16575.0,12987.39,3587.61,Consumer,UPI
ORD-0140,2026-06-01,West,Goa,Vasco da Gama,Arjun,Electronics,Mobiles,Smartphone X,7,28000,0.1,176400.0,126589.06,49810.94,Consumer,Debit Card
ORD-0155,2026-06-01,West,Rajasthan,Jaipur,Ananya,Electronics,Accessories,Smart Watch,1,6500,0.1,5850.0,4196.38,1653.62,Consumer,Credit Card
ORD-0336,2026-06-03,East,Jharkhand,Ranchi,Meera,Furniture,Tables,Study Table,4,6500,0.15,22100.0,17994.73,4105.27,Small Business,Net Banking
ORD-0383,2026-06-04,North,Uttar Pradesh,Lucknow,Rohan,Home Appliances,Kitchen,Electric Kettle,5,1800,0.05,8550.0,5788.91,2761.09,Consumer,UPI
ORD-0122,2026-06-05,West,Rajasthan,Jodhpur,Ishita,Furniture,Tables,Office Desk,7,14500,0.0,101500.0,78238.67,23261.33,Consumer,UPI
ORD-0120,2026-06-08,West,Maharashtra,Nagpur,Diya,Electronics,Laptops,Laptop Pro,7,82000,0.1,516600.0,343063.22,173536.78,Small Business,Credit Card
ORD-0100,2026-06-10,West,Gujarat,Vadodara,Arjun,Home Appliances,Cooling,Room Heater,2,4800,0.1,8640.0,6581.95,2058.05,Consumer,Credit Card
ORD-0264,2026-06-13,East,Jharkhand,Ranchi,Kabir,Electronics,Laptops,Business Laptop,7,68000,0.1,428400.0,338831.91,89568.09,Corporate,Debit Card
ORD-0314,2026-06-13,North,Punjab,Ludhiana,Kabir,Office Supplies,Writing,Ball Pen Set,7,250,0.05,1662.5,1037.38,625.12,Consumer,Credit Card
ORD-0132,2026-06-14,West,Gujarat,Vadodara,Meera,Electronics,Accessories,Smart Watch,6,6500,0.05,37050.0,26099.74,10950.26,Small Business,UPI
ORD-0455,2026-06-14,North,Haryana,Faridabad,Arjun,Home Appliances,Cleaning,Steam Mop,7,5200,0.15,30940.0,24171.23,6768.77,Small Business,Credit Card
ORD-0391,2026-06-15,West,Maharashtra,Nagpur,Diya,Electronics,Laptops,Business Laptop,2,68000,0.1,122400.0,89665.4,32734.6,Consumer,UPI
ORD-0151,2026-06-15,North,Punjab,Amritsar,Ananya,Electronics,Laptops,Laptop Air,2,58000,0.05,110200.0,75647.15,34552.85,Consumer,Debit Card
ORD-0046,2026-06-16,East,Bihar,Patna,Aarav,Electronics,Mobiles,Budget Phone,4,14000,0.0,56000.0,41543.48,14456.52,Corporate,Debit Card
ORD-0058,2026-06-18,South,Tamil Nadu,Coimbatore,Rohan,Office Supplies,Stationery,Desk Organizer,5,550,0.0,2750.0,1873.55,876.45,Corporate,Credit Card
ORD-0386,2026-06-18,North,Uttar Pradesh,Kanpur,Ananya,Furniture,Storage,Filing Cabinet,5,9200,0.05,43700.0,36477.58,7222.42,Small Business,UPI
ORD-0463,2026-06-19,South,Tamil Nadu,Madurai,Arjun,Home Appliances,Cleaning,Vacuum Cleaner,4,9800,0.15,33320.0,27323.22,5996.78,Consumer,UPI
ORD-0470,2026-06-21,North,Haryana,Gurugram,Rohan,Electronics,Accessories,Smart Watch,7,6500,0.1,40950.0,33079.57,7870.43,Consumer,UPI
ORD-0205,2026-06-21,East,West Bengal,Howrah,Kabir,Electronics,Laptops,Laptop Pro,7,82000,0.1,516600.0,335047.04,181552.96,Corporate,Debit Card
ORD-0026,2026-06-22,East,Odisha,Cuttack,Kabir,Office Supplies,Paper,A4 Paper Pack,3,450,0.1,1215.0,901.07,313.93,Consumer,Debit Card
ORD-0340,2026-06-24,North,Uttar Pradesh,Noida,Aarav,Home Appliances,Cleaning,Vacuum Cleaner,6,9800,0.0,58800.0,47149.13,11650.87,Consumer,UPI
ORD-0331,2026-06-24,East,Bihar,Muzaffarpur,Rohan,Office Supplies,Paper,Photo Paper,1,900,0.05,855.0,642.37,212.63,Corporate,Credit Card
ORD-0180,2026-06-25,North,Uttar Pradesh,Kanpur,Rohan,Office Supplies,Paper,Premium Paper,4,650,0.0,2600.0,1706.27,893.73,Corporate,Net Banking
ORD-0558,2026-06-26,South,Kerala,Kochi,Diya,Electronics,Accessories,Wireless Earbuds,1,2500,0.0,2500.0,1953.89,546.11,Consumer,Net Banking
ORD-0281,2026-06-26,West,Gujarat,Vadodara,Ishita,Office Supplies,Stationery,Stapler,5,280,0.15,1190.0,897.4,292.6,Small Business,UPI
ORD-0572,2026-06-27,North,Delhi,Gurugram,Kabir,Electronics,Mobiles,Budget Phone,2,14000,0.05,26600.0,22332.16,4267.84,Consumer,Cash
ORD-0583,2026-06-30,East,West Bengal,Kolkata,Ananya,Home Appliances,Cleaning,Vacuum Cleaner,3,9800,0.05,27930.0,22195.14,5734.86,Corporate,Cash
ORD-0483,2026-06-30,East,Bihar,Muzaffarpur,Aarav,Home Appliances,Cleaning,Steam Mop,4,5200,0.0,20800.0,13320.26,7479.74,Small Business,UPI
ORD-0245,2026-07-01,South,Tamil Nadu,Chennai,Diya,Electronics,Mobiles,Smartphone X,4,28000,0.1,100800.0,79485.39,21314.61,Consumer,Credit Card
ORD-0129,2026-07-03,North,Haryana,Faridabad,Meera,Electronics,Mobiles,Budget Phone,5,14000,0.1,63000.0,45964.99,17035.01,Corporate,Credit Card
ORD-0113,2026-07-05,West,Maharashtra,Pune,Arjun,Furniture,Storage,Storage Unit,2,11500,0.0,23000.0,15955.7,7044.3,Consumer,Credit Card
ORD-0530,2026-07-05,South,Tamil Nadu,Coimbatore,Aarav,Home Appliances,Cooling,Air Cooler,2,12500,0.05,23750.0,17149.32,6600.68,Consumer,UPI
ORD-0133,2026-07-07,West,Goa,Margao,Ishita,Electronics,Laptops,Laptop Pro,2,82000,0.0,164000.0,132506.21,31493.79,Consumer,Credit Card
ORD-0444,2026-07-08,North,Delhi,New Delhi,Aarav,Home Appliances,Cleaning,Robot Vacuum,2,26000,0.05,49400.0,39418.32,9981.68,Consumer,Net Banking
ORD-0514,2026-07-08,South,Tamil Nadu,Madurai,Diya,Home Appliances,Kitchen,Air Fryer,3,6500,0.15,16575.0,10609.52,5965.48,Small Business,Net Banking
ORD-0288,2026-07-09,West,Rajasthan,Jaipur,Diya,Furniture,Storage,Filing Cabinet,5,9200,0.2,36800.0,28599.87,8200.13,Small Business,Debit Card
ORD-0370,2026-07-10,North,Uttar Pradesh,Kanpur,Arjun,Home Appliances,Kitchen,Mixer Grinder,6,4200,0.15,21420.0,14335.9,7084.1,Corporate,Debit Card
ORD-0035,2026-07-10,East,West Bengal,Kolkata,Rohan,Furniture,Chairs,Visitor Chair,1,3200,0.2,2560.0,2097.09,462.91,Consumer,UPI
ORD-0011,2026-07-11,North,Haryana,Gurugram,Ishita,Furniture,Chairs,Office Chair,7,7500,0.05,49875.0,32691.5,17183.5,Corporate,Net Banking
ORD-0373,2026-07-11,South,Kerala,Kochi,Diya,Office Supplies,Stationery,Calculator,7,750,0.1,4725.0,3925.46,799.54,Small Business,Net Banking
ORD-0309,2026-07-12,South,Kerala,Thiruvananthapuram,Ananya,Furniture,Storage,Filing Cabinet,1,9200,0.0,9200.0,7067.46,2132.54,Consumer,UPI
ORD-0562,2026-07-12,East,Odisha,Bhubaneswar,Ananya,Office Supplies,Stationery,Desk Organizer,2,550,0.05,1045.0,681.08,363.92,Small Business,UPI
ORD-0067,2026-07-13,South,Tamil Nadu,Chennai,Aarav,Electronics,Laptops,Business Laptop,4,68000,0.1,244800.0,164831.22,79968.78,Corporate,UPI
ORD-0311,2026-07-13,South,Kerala,Thiruvananthapuram,Ishita,Electronics,Mobiles,Smartphone Pro,4,42000,0.05,159600.0,104813.28,54786.72,Consumer,UPI
ORD-0319,2026-07-15,South,Kerala,Thiruvananthapuram,Aarav,Office Supplies,Stationery,Desk Organizer,6,550,0.05,3135.0,2400.06,734.94,Consumer,Net Banking
ORD-0591,2026-07-16,West,Rajasthan,Udaipur,Ishita,Furniture,Tables,Conference Table,5,28000,0.0,140000.0,110101.41,29898.59,Consumer,Debit Card
ORD-0190,2026-07-17,North,Uttar Pradesh,Lucknow,Rohan,Home Appliances,Cooling,Air Cooler,3,12500,0.0,37500.0,30111.5,7388.5,Consumer,Net Banking
ORD-0236,2026-07-17,East,West Bengal,Howrah,Diya,Electronics,Accessories,Power Bank,3,1800,0.05,5130.0,3473.29,1656.71,Consumer,UPI
ORD-0534,2026-07-19,North,Haryana,Faridabad,Arjun,Electronics,Laptops,Business Laptop,5,68000,0.0,340000.0,239724.89,100275.11,Consumer,Credit Card
ORD-0401,2026-07-20,South,Tamil Nadu,Chennai,Meera,Furniture,Chairs,Visitor Chair,1,3200,0.05,3040.0,1949.44,1090.56,Consumer,UPI
ORD-0466,2026-07-21,West,Gujarat,Ahmedabad,Diya,Electronics,Mobiles,Budget Phone,3,14000,0.15,35700.0,23242.98,12457.02,Consumer,Cash
ORD-0079,2026-07-21,West,Maharashtra,Pune,Kabir,Electronics,Laptops,Laptop Pro,4,82000,0.0,328000.0,269807.95,58192.05,Corporate,Credit Card
ORD-0003,2026-07-21,South,Telangana,Nizamabad,Ananya,Electronics,Accessories,Smart Watch,6,6500,0.15,33150.0,22009.22,11140.78,Corporate,UPI
ORD-0253,2026-07-22,South,Telangana,Warangal,Ananya,Electronics,Laptops,Business Laptop,3,68000,0.05,193800.0,158952.34,34847.66,Corporate,UPI
ORD-0290,2026-07-23,North,Uttar Pradesh,Kanpur,Ananya,Furniture,Chairs,Visitor Chair,4,3200,0.1,11520.0,7989.02,3530.98,Consumer,UPI
ORD-0460,2026-07-28,West,Gujarat,Ahmedabad,Ishita,Electronics,Accessories,Power Bank,3,1800,0.05,5130.0,3249.92,1880.08,Consumer,Cash
ORD-0066,2026-07-28,North,Punjab,Jalandhar,Aarav,Home Appliances,Cleaning,Steam Mop,1,5200,0.1,4680.0,3645.89,1034.11,Corporate,Credit Card
ORD-0448,2026-07-29,West,Maharashtra,Nagpur,Ananya,Electronics,Accessories,Power Bank,1,1800,0.15,1530.0,1176.36,353.64,Corporate,UPI
ORD-0142,2026-07-29,West,Gujarat,Ahmedabad,Aarav,Office Supplies,Paper,Premium Paper,6,650,0.1,3510.0,2947.95,562.05,Small Business,Cash
ORD-0106,2026-07-29,West,Gujarat,Vadodara,Ishita,Home Appliances,Cleaning,Vacuum Cleaner,7,9800,0.2,54880.0,36822.71,18057.29,Corporate,Credit Card
ORD-0380,2026-07-30,North,Haryana,Panipat,Diya,Home Appliances,Cleaning,Vacuum Cleaner,7,9800,0.0,68600.0,46025.42,22574.58,Small Business,Credit Card
ORD-0410,2026-07-30,West,Maharashtra,Nagpur,Ishita,Furniture,Chairs,Visitor Chair,6,3200,0.05,18240.0,13956.01,4283.99,Corporate,UPI
ORD-0197,2026-07-31,South,Telangana,Hyderabad,Diya,Home Appliances,Kitchen,Mixer Grinder,2,4200,0.0,8400.0,6054.94,2345.06,Consumer,Net Banking
